"N","min(GlobalNodeId)","q1(GlobalNodeId)","med(GlobalNodeId)","q3(GlobalNodeId)","max(GlobalNodeId)","avg(GlobalNodeId)","std(GlobalNodeId)","min(PedigreeNodeId)","q1(PedigreeNodeId)","med(PedigreeNodeId)","q3(PedigreeNodeId)","max(PedigreeNodeId)","avg(PedigreeNodeId)","std(PedigreeNodeId)","min(nodal_Cauchy_Stress_1_1)","q1(nodal_Cauchy_Stress_1_1)","med(nodal_Cauchy_Stress_1_1)","q3(nodal_Cauchy_Stress_1_1)","max(nodal_Cauchy_Stress_1_1)","avg(nodal_Cauchy_Stress_1_1)","std(nodal_Cauchy_Stress_1_1)","min(nodal_Cauchy_Stress_1_2)","q1(nodal_Cauchy_Stress_1_2)","med(nodal_Cauchy_Stress_1_2)","q3(nodal_Cauchy_Stress_1_2)","max(nodal_Cauchy_Stress_1_2)","avg(nodal_Cauchy_Stress_1_2)","std(nodal_Cauchy_Stress_1_2)","min(nodal_Cauchy_Stress_1_3)","q1(nodal_Cauchy_Stress_1_3)","med(nodal_Cauchy_Stress_1_3)","q3(nodal_Cauchy_Stress_1_3)","max(nodal_Cauchy_Stress_1_3)","avg(nodal_Cauchy_Stress_1_3)","std(nodal_Cauchy_Stress_1_3)","min(nodal_Cauchy_Stress_2_1)","q1(nodal_Cauchy_Stress_2_1)","med(nodal_Cauchy_Stress_2_1)","q3(nodal_Cauchy_Stress_2_1)","max(nodal_Cauchy_Stress_2_1)","avg(nodal_Cauchy_Stress_2_1)","std(nodal_Cauchy_Stress_2_1)","min(nodal_Cauchy_Stress_2_2)","q1(nodal_Cauchy_Stress_2_2)","med(nodal_Cauchy_Stress_2_2)","q3(nodal_Cauchy_Stress_2_2)","max(nodal_Cauchy_Stress_2_2)","avg(nodal_Cauchy_Stress_2_2)","std(nodal_Cauchy_Stress_2_2)","min(nodal_Cauchy_Stress_2_3)","q1(nodal_Cauchy_Stress_2_3)","med(nodal_Cauchy_Stress_2_3)","q3(nodal_Cauchy_Stress_2_3)","max(nodal_Cauchy_Stress_2_3)","avg(nodal_Cauchy_Stress_2_3)","std(nodal_Cauchy_Stress_2_3)","min(nodal_Cauchy_Stress_3_1)","q1(nodal_Cauchy_Stress_3_1)","med(nodal_Cauchy_Stress_3_1)","q3(nodal_Cauchy_Stress_3_1)","max(nodal_Cauchy_Stress_3_1)","avg(nodal_Cauchy_Stress_3_1)","std(nodal_Cauchy_Stress_3_1)","min(nodal_Cauchy_Stress_3_2)","q1(nodal_Cauchy_Stress_3_2)","med(nodal_Cauchy_Stress_3_2)","q3(nodal_Cauchy_Stress_3_2)","max(nodal_Cauchy_Stress_3_2)","avg(nodal_Cauchy_Stress_3_2)","std(nodal_Cauchy_Stress_3_2)","min(nodal_Cauchy_Stress_3_3)","q1(nodal_Cauchy_Stress_3_3)","med(nodal_Cauchy_Stress_3_3)","q3(nodal_Cauchy_Stress_3_3)","max(nodal_Cauchy_Stress_3_3)","avg(nodal_Cauchy_Stress_3_3)","std(nodal_Cauchy_Stress_3_3)","min(solution_ (0))","q1(solution_ (0))","med(solution_ (0))","q3(solution_ (0))","max(solution_ (0))","avg(solution_ (0))","std(solution_ (0))","min(solution_ (1))","q1(solution_ (1))","med(solution_ (1))","q3(solution_ (1))","max(solution_ (1))","avg(solution_ (1))","std(solution_ (1))","min(solution_ (2))","q1(solution_ (2))","med(solution_ (2))","q3(solution_ (2))","max(solution_ (2))","avg(solution_ (2))","std(solution_ (2))","min(solution_ (Magnitude))","q1(solution_ (Magnitude))","med(solution_ (Magnitude))","q3(solution_ (Magnitude))","max(solution_ (Magnitude))","avg(solution_ (Magnitude))","std(solution_ (Magnitude))","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-2.70931e+00,-2.70931e+00,-2.70931e+00,-2.70931e+00,-2.70931e+00,-2.70931e+00,0.00000e+00,-7.55433e-02,-7.55433e-02,-7.55433e-02,-7.55433e-02,-7.55433e-02,-7.55433e-02,0.00000e+00,4.23087e-02,4.23087e-02,4.23087e-02,4.23087e-02,4.23087e-02,4.23087e-02,0.00000e+00,-7.55433e-02,-7.55433e-02,-7.55433e-02,-7.55433e-02,-7.55433e-02,-7.55433e-02,0.00000e+00,7.38666e-01,7.38666e-01,7.38666e-01,7.38666e-01,7.38666e-01,7.38666e-01,0.00000e+00,-4.37135e-02,-4.37135e-02,-4.37135e-02,-4.37135e-02,-4.37135e-02,-4.37135e-02,0.00000e+00,4.23087e-02,4.23087e-02,4.23087e-02,4.23087e-02,4.23087e-02,4.23087e-02,0.00000e+00,-4.37135e-02,-4.37135e-02,-4.37135e-02,-4.37135e-02,-4.37135e-02,-4.37135e-02,0.00000e+00,-6.09182e-01,-6.09182e-01,-6.09182e-01,-6.09182e-01,-6.09182e-01,-6.09182e-01,0.00000e+00,-3.56009e-03,-3.56009e-03,-3.56009e-03,-3.56009e-03,-3.56009e-03,-3.56009e-03,0.00000e+00,-1.55519e-03,-1.55519e-03,-1.55519e-03,-1.55519e-03,-1.55519e-03,-1.55519e-03,0.00000e+00,-1.06093e+00,-1.06093e+00,-1.06093e+00,-1.06093e+00,-1.06093e+00,-1.06093e+00,0.00000e+00,1.06094e+00,1.06094e+00,1.06094e+00,1.06094e+00,1.06094e+00,1.06094e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,1.49243e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-2.69100e+00,-2.69100e+00,-2.69100e+00,-2.69100e+00,-2.69100e+00,-2.69100e+00,0.00000e+00,-7.54232e-02,-7.54232e-02,-7.54232e-02,-7.54232e-02,-7.54232e-02,-7.54232e-02,0.00000e+00,4.13273e-02,4.13273e-02,4.13273e-02,4.13273e-02,4.13273e-02,4.13273e-02,0.00000e+00,-7.54232e-02,-7.54232e-02,-7.54232e-02,-7.54232e-02,-7.54232e-02,-7.54232e-02,0.00000e+00,7.41110e-01,7.41110e-01,7.41110e-01,7.41110e-01,7.41110e-01,7.41110e-01,0.00000e+00,-4.33429e-02,-4.33429e-02,-4.33429e-02,-4.33429e-02,-4.33429e-02,-4.33429e-02,0.00000e+00,4.13273e-02,4.13273e-02,4.13273e-02,4.13273e-02,4.13273e-02,4.13273e-02,0.00000e+00,-4.33429e-02,-4.33429e-02,-4.33429e-02,-4.33429e-02,-4.33429e-02,-4.33429e-02,0.00000e+00,-6.08526e-01,-6.08526e-01,-6.08526e-01,-6.08526e-01,-6.08526e-01,-6.08526e-01,0.00000e+00,-3.57066e-03,-3.57066e-03,-3.57066e-03,-3.57066e-03,-3.57066e-03,-3.57066e-03,0.00000e+00,-1.56029e-03,-1.56029e-03,-1.56029e-03,-1.56029e-03,-1.56029e-03,-1.56029e-03,0.00000e+00,-1.06208e+00,-1.06208e+00,-1.06208e+00,-1.06208e+00,-1.06208e+00,-1.06208e+00,0.00000e+00,1.06209e+00,1.06209e+00,1.06209e+00,1.06209e+00,1.06209e+00,1.06209e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,1.49573e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-2.67212e+00,-2.67212e+00,-2.67212e+00,-2.67212e+00,-2.67212e+00,-2.67212e+00,0.00000e+00,-7.52824e-02,-7.52824e-02,-7.52824e-02,-7.52824e-02,-7.52824e-02,-7.52824e-02,0.00000e+00,4.03214e-02,4.03214e-02,4.03214e-02,4.03214e-02,4.03214e-02,4.03214e-02,0.00000e+00,-7.52824e-02,-7.52824e-02,-7.52824e-02,-7.52824e-02,-7.52824e-02,-7.52824e-02,0.00000e+00,7.43434e-01,7.43434e-01,7.43434e-01,7.43434e-01,7.43434e-01,7.43434e-01,0.00000e+00,-4.29533e-02,-4.29533e-02,-4.29533e-02,-4.29533e-02,-4.29533e-02,-4.29533e-02,0.00000e+00,4.03214e-02,4.03214e-02,4.03214e-02,4.03214e-02,4.03214e-02,4.03214e-02,0.00000e+00,-4.29533e-02,-4.29533e-02,-4.29533e-02,-4.29533e-02,-4.29533e-02,-4.29533e-02,0.00000e+00,-6.07626e-01,-6.07626e-01,-6.07626e-01,-6.07626e-01,-6.07626e-01,-6.07626e-01,0.00000e+00,-3.58161e-03,-3.58161e-03,-3.58161e-03,-3.58161e-03,-3.58161e-03,-3.58161e-03,0.00000e+00,-1.56556e-03,-1.56556e-03,-1.56556e-03,-1.56556e-03,-1.56556e-03,-1.56556e-03,0.00000e+00,-1.06328e+00,-1.06328e+00,-1.06328e+00,-1.06328e+00,-1.06328e+00,-1.06328e+00,0.00000e+00,1.06328e+00,1.06328e+00,1.06328e+00,1.06328e+00,1.06328e+00,1.06328e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,1.49915e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-2.66235e+00,-2.66235e+00,-2.66235e+00,-2.66235e+00,-2.66235e+00,-2.66235e+00,0.00000e+00,-7.51464e-02,-7.51464e-02,-7.51464e-02,-7.51464e-02,-7.51464e-02,-7.51464e-02,0.00000e+00,3.97588e-02,3.97588e-02,3.97588e-02,3.97588e-02,3.97588e-02,3.97588e-02,0.00000e+00,-7.51464e-02,-7.51464e-02,-7.51464e-02,-7.51464e-02,-7.51464e-02,-7.51464e-02,0.00000e+00,7.44661e-01,7.44661e-01,7.44661e-01,7.44661e-01,7.44661e-01,7.44661e-01,0.00000e+00,-4.27562e-02,-4.27562e-02,-4.27562e-02,-4.27562e-02,-4.27562e-02,-4.27562e-02,0.00000e+00,3.97588e-02,3.97588e-02,3.97588e-02,3.97588e-02,3.97588e-02,3.97588e-02,0.00000e+00,-4.27562e-02,-4.27562e-02,-4.27562e-02,-4.27562e-02,-4.27562e-02,-4.27562e-02,0.00000e+00,-6.07084e-01,-6.07084e-01,-6.07084e-01,-6.07084e-01,-6.07084e-01,-6.07084e-01,0.00000e+00,-3.58723e-03,-3.58723e-03,-3.58723e-03,-3.58723e-03,-3.58723e-03,-3.58723e-03,0.00000e+00,-1.56833e-03,-1.56833e-03,-1.56833e-03,-1.56833e-03,-1.56833e-03,-1.56833e-03,0.00000e+00,-1.06389e+00,-1.06389e+00,-1.06389e+00,-1.06389e+00,-1.06389e+00,-1.06389e+00,0.00000e+00,1.06390e+00,1.06390e+00,1.06390e+00,1.06390e+00,1.06390e+00,1.06390e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,1.50093e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-2.65194e+00,-2.65194e+00,-2.65194e+00,-2.65194e+00,-2.65194e+00,-2.65194e+00,0.00000e+00,-7.50601e-02,-7.50601e-02,-7.50601e-02,-7.50601e-02,-7.50601e-02,-7.50601e-02,0.00000e+00,3.92094e-02,3.92094e-02,3.92094e-02,3.92094e-02,3.92094e-02,3.92094e-02,0.00000e+00,-7.50601e-02,-7.50601e-02,-7.50601e-02,-7.50601e-02,-7.50601e-02,-7.50601e-02,0.00000e+00,7.45617e-01,7.45617e-01,7.45617e-01,7.45617e-01,7.45617e-01,7.45617e-01,0.00000e+00,-4.25353e-02,-4.25353e-02,-4.25353e-02,-4.25353e-02,-4.25353e-02,-4.25353e-02,0.00000e+00,3.92094e-02,3.92094e-02,3.92094e-02,3.92094e-02,3.92094e-02,3.92094e-02,0.00000e+00,-4.25353e-02,-4.25353e-02,-4.25353e-02,-4.25353e-02,-4.25353e-02,-4.25353e-02,0.00000e+00,-6.06449e-01,-6.06449e-01,-6.06449e-01,-6.06449e-01,-6.06449e-01,-6.06449e-01,0.00000e+00,-3.59335e-03,-3.59335e-03,-3.59335e-03,-3.59335e-03,-3.59335e-03,-3.59335e-03,0.00000e+00,-1.57122e-03,-1.57122e-03,-1.57122e-03,-1.57122e-03,-1.57122e-03,-1.57122e-03,0.00000e+00,-1.06456e+00,-1.06456e+00,-1.06456e+00,-1.06456e+00,-1.06456e+00,-1.06456e+00,0.00000e+00,1.06456e+00,1.06456e+00,1.06456e+00,1.06456e+00,1.06456e+00,1.06456e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,1.50283e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-2.64078e+00,-2.64078e+00,-2.64078e+00,-2.64078e+00,-2.64078e+00,-2.64078e+00,0.00000e+00,-7.49642e-02,-7.49642e-02,-7.49642e-02,-7.49642e-02,-7.49642e-02,-7.49642e-02,0.00000e+00,3.86236e-02,3.86236e-02,3.86236e-02,3.86236e-02,3.86236e-02,3.86236e-02,0.00000e+00,-7.49642e-02,-7.49642e-02,-7.49642e-02,-7.49642e-02,-7.49642e-02,-7.49642e-02,0.00000e+00,7.46591e-01,7.46591e-01,7.46591e-01,7.46591e-01,7.46591e-01,7.46591e-01,0.00000e+00,-4.22954e-02,-4.22954e-02,-4.22954e-02,-4.22954e-02,-4.22954e-02,-4.22954e-02,0.00000e+00,3.86236e-02,3.86236e-02,3.86236e-02,3.86236e-02,3.86236e-02,3.86236e-02,0.00000e+00,-4.22954e-02,-4.22954e-02,-4.22954e-02,-4.22954e-02,-4.22954e-02,-4.22954e-02,0.00000e+00,-6.05690e-01,-6.05690e-01,-6.05690e-01,-6.05690e-01,-6.05690e-01,-6.05690e-01,0.00000e+00,-3.59994e-03,-3.59994e-03,-3.59994e-03,-3.59994e-03,-3.59994e-03,-3.59994e-03,0.00000e+00,-1.57435e-03,-1.57435e-03,-1.57435e-03,-1.57435e-03,-1.57435e-03,-1.57435e-03,0.00000e+00,-1.06527e+00,-1.06527e+00,-1.06527e+00,-1.06527e+00,-1.06527e+00,-1.06527e+00,0.00000e+00,1.06528e+00,1.06528e+00,1.06528e+00,1.06528e+00,1.06528e+00,1.06528e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,1.50488e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-2.62883e+00,-2.62883e+00,-2.62883e+00,-2.62883e+00,-2.62883e+00,-2.62883e+00,0.00000e+00,-7.48568e-02,-7.48568e-02,-7.48568e-02,-7.48568e-02,-7.48568e-02,-7.48568e-02,0.00000e+00,3.79996e-02,3.79996e-02,3.79996e-02,3.79996e-02,3.79996e-02,3.79996e-02,0.00000e+00,-7.48568e-02,-7.48568e-02,-7.48568e-02,-7.48568e-02,-7.48568e-02,-7.48568e-02,0.00000e+00,7.47572e-01,7.47572e-01,7.47572e-01,7.47572e-01,7.47572e-01,7.47572e-01,0.00000e+00,-4.20349e-02,-4.20349e-02,-4.20349e-02,-4.20349e-02,-4.20349e-02,-4.20349e-02,0.00000e+00,3.79996e-02,3.79996e-02,3.79996e-02,3.79996e-02,3.79996e-02,3.79996e-02,0.00000e+00,-4.20349e-02,-4.20349e-02,-4.20349e-02,-4.20349e-02,-4.20349e-02,-4.20349e-02,0.00000e+00,-6.04791e-01,-6.04791e-01,-6.04791e-01,-6.04791e-01,-6.04791e-01,-6.04791e-01,0.00000e+00,-3.60703e-03,-3.60703e-03,-3.60703e-03,-3.60703e-03,-3.60703e-03,-3.60703e-03,0.00000e+00,-1.57772e-03,-1.57772e-03,-1.57772e-03,-1.57772e-03,-1.57772e-03,-1.57772e-03,0.00000e+00,-1.06603e+00,-1.06603e+00,-1.06603e+00,-1.06603e+00,-1.06603e+00,-1.06603e+00,0.00000e+00,1.06604e+00,1.06604e+00,1.06604e+00,1.06604e+00,1.06604e+00,1.06604e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,1.50709e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-2.61604e+00,-2.61604e+00,-2.61604e+00,-2.61604e+00,-2.61604e+00,-2.61604e+00,0.00000e+00,-7.47357e-02,-7.47357e-02,-7.47357e-02,-7.47357e-02,-7.47357e-02,-7.47357e-02,0.00000e+00,3.73354e-02,3.73354e-02,3.73354e-02,3.73354e-02,3.73354e-02,3.73354e-02,0.00000e+00,-7.47357e-02,-7.47357e-02,-7.47357e-02,-7.47357e-02,-7.47357e-02,-7.47357e-02,0.00000e+00,7.48544e-01,7.48544e-01,7.48544e-01,7.48544e-01,7.48544e-01,7.48544e-01,0.00000e+00,-4.17516e-02,-4.17516e-02,-4.17516e-02,-4.17516e-02,-4.17516e-02,-4.17516e-02,0.00000e+00,3.73354e-02,3.73354e-02,3.73354e-02,3.73354e-02,3.73354e-02,3.73354e-02,0.00000e+00,-4.17516e-02,-4.17516e-02,-4.17516e-02,-4.17516e-02,-4.17516e-02,-4.17516e-02,0.00000e+00,-6.03728e-01,-6.03728e-01,-6.03728e-01,-6.03728e-01,-6.03728e-01,-6.03728e-01,0.00000e+00,-3.61464e-03,-3.61464e-03,-3.61464e-03,-3.61464e-03,-3.61464e-03,-3.61464e-03,0.00000e+00,-1.58135e-03,-1.58135e-03,-1.58135e-03,-1.58135e-03,-1.58135e-03,-1.58135e-03,0.00000e+00,-1.06686e+00,-1.06686e+00,-1.06686e+00,-1.06686e+00,-1.06686e+00,-1.06686e+00,0.00000e+00,1.06687e+00,1.06687e+00,1.06687e+00,1.06687e+00,1.06687e+00,1.06687e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,1.50946e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-2.60249e+00,-2.60249e+00,-2.60249e+00,-2.60249e+00,-2.60249e+00,-2.60249e+00,0.00000e+00,-7.46000e-02,-7.46000e-02,-7.46000e-02,-7.46000e-02,-7.46000e-02,-7.46000e-02,0.00000e+00,3.66359e-02,3.66359e-02,3.66359e-02,3.66359e-02,3.66359e-02,3.66359e-02,0.00000e+00,-7.46000e-02,-7.46000e-02,-7.46000e-02,-7.46000e-02,-7.46000e-02,-7.46000e-02,0.00000e+00,7.49490e-01,7.49490e-01,7.49490e-01,7.49490e-01,7.49490e-01,7.49490e-01,0.00000e+00,-4.14467e-02,-4.14467e-02,-4.14467e-02,-4.14467e-02,-4.14467e-02,-4.14467e-02,0.00000e+00,3.66359e-02,3.66359e-02,3.66359e-02,3.66359e-02,3.66359e-02,3.66359e-02,0.00000e+00,-4.14467e-02,-4.14467e-02,-4.14467e-02,-4.14467e-02,-4.14467e-02,-4.14467e-02,0.00000e+00,-6.02491e-01,-6.02491e-01,-6.02491e-01,-6.02491e-01,-6.02491e-01,-6.02491e-01,0.00000e+00,-3.62275e-03,-3.62275e-03,-3.62275e-03,-3.62275e-03,-3.62275e-03,-3.62275e-03,0.00000e+00,-1.58521e-03,-1.58521e-03,-1.58521e-03,-1.58521e-03,-1.58521e-03,-1.58521e-03,0.00000e+00,-1.06773e+00,-1.06773e+00,-1.06773e+00,-1.06773e+00,-1.06773e+00,-1.06773e+00,0.00000e+00,1.06774e+00,1.06774e+00,1.06774e+00,1.06774e+00,1.06774e+00,1.06774e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,1.51199e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-2.58815e+00,-2.58815e+00,-2.58815e+00,-2.58815e+00,-2.58815e+00,-2.58815e+00,0.00000e+00,-7.44484e-02,-7.44484e-02,-7.44484e-02,-7.44484e-02,-7.44484e-02,-7.44484e-02,0.00000e+00,3.59006e-02,3.59006e-02,3.59006e-02,3.59006e-02,3.59006e-02,3.59006e-02,0.00000e+00,-7.44484e-02,-7.44484e-02,-7.44484e-02,-7.44484e-02,-7.44484e-02,-7.44484e-02,0.00000e+00,7.50391e-01,7.50391e-01,7.50391e-01,7.50391e-01,7.50391e-01,7.50391e-01,0.00000e+00,-4.11182e-02,-4.11182e-02,-4.11182e-02,-4.11182e-02,-4.11182e-02,-4.11182e-02,0.00000e+00,3.59006e-02,3.59006e-02,3.59006e-02,3.59006e-02,3.59006e-02,3.59006e-02,0.00000e+00,-4.11182e-02,-4.11182e-02,-4.11182e-02,-4.11182e-02,-4.11182e-02,-4.11182e-02,0.00000e+00,-6.01058e-01,-6.01058e-01,-6.01058e-01,-6.01058e-01,-6.01058e-01,-6.01058e-01,0.00000e+00,-3.63138e-03,-3.63138e-03,-3.63138e-03,-3.63138e-03,-3.63138e-03,-3.63138e-03,0.00000e+00,-1.58933e-03,-1.58933e-03,-1.58933e-03,-1.58933e-03,-1.58933e-03,-1.58933e-03,0.00000e+00,-1.06867e+00,-1.06867e+00,-1.06867e+00,-1.06867e+00,-1.06867e+00,-1.06867e+00,0.00000e+00,1.06867e+00,1.06867e+00,1.06867e+00,1.06867e+00,1.06867e+00,1.06867e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,1.51468e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-2.57296e+00,-2.57296e+00,-2.57296e+00,-2.57296e+00,-2.57296e+00,-2.57296e+00,0.00000e+00,-7.42790e-02,-7.42790e-02,-7.42790e-02,-7.42790e-02,-7.42790e-02,-7.42790e-02,0.00000e+00,3.51285e-02,3.51285e-02,3.51285e-02,3.51285e-02,3.51285e-02,3.51285e-02,0.00000e+00,-7.42790e-02,-7.42790e-02,-7.42790e-02,-7.42790e-02,-7.42790e-02,-7.42790e-02,0.00000e+00,7.51237e-01,7.51237e-01,7.51237e-01,7.51237e-01,7.51237e-01,7.51237e-01,0.00000e+00,-4.07639e-02,-4.07639e-02,-4.07639e-02,-4.07639e-02,-4.07639e-02,-4.07639e-02,0.00000e+00,3.51285e-02,3.51285e-02,3.51285e-02,3.51285e-02,3.51285e-02,3.51285e-02,0.00000e+00,-4.07639e-02,-4.07639e-02,-4.07639e-02,-4.07639e-02,-4.07639e-02,-4.07639e-02,0.00000e+00,-5.99407e-01,-5.99407e-01,-5.99407e-01,-5.99407e-01,-5.99407e-01,-5.99407e-01,0.00000e+00,-3.64057e-03,-3.64057e-03,-3.64057e-03,-3.64057e-03,-3.64057e-03,-3.64057e-03,0.00000e+00,-1.59371e-03,-1.59371e-03,-1.59371e-03,-1.59371e-03,-1.59371e-03,-1.59371e-03,0.00000e+00,-1.06966e+00,-1.06966e+00,-1.06966e+00,-1.06966e+00,-1.06966e+00,-1.06966e+00,0.00000e+00,1.06967e+00,1.06967e+00,1.06967e+00,1.06967e+00,1.06967e+00,1.06967e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,1.51755e+01
